feed_product_type,item_sku,brand_name,item_name,manufacturer,part_number,item_type,fit_type,standard_price,quantity,item_package_quantity,condition_type,number_of_items,main_image_url,other_image_url1,other_image_url2,other_image_url3,swatch_image_url,parent_child,parent_sku,relationship_type,variation_theme,update_delete,product_subtype,product_description,inner_material_type,outer_material_type,sole_material,model,oe_manufacturer,department_name,style_keywords,bullet_point1,bullet_point2,bullet_point3,bullet_point4,bullet_point5,target_audience_keywords,generic_keywords,list_price
autopart,LZTR5AGP/3381&-11,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (4 Pack) for CHRYSLER PT CRUISER DREAM 2002-2002 2.4L/148,NGK,DZNGK-22097,automotive-ignition-products,,24.86,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp4c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine L4,  Engine Size 2.4L/148",Engine Family Mopar 4-cylinder,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 4 Pack,Consumer Audience,"NGK,G-Power Platinum,CHRYSLER,PT CRUISER,DREAM,2002,2002,L4,2.4L/148, 4-cylinder,",37.29
autopart,LZTR5AGP/3381&-12,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (4 Pack) for CHRYSLER PT CRUISER DREAM CRUISER 2005-2005 2.4L/148,NGK,DZNGK-22098,automotive-ignition-products,,24.86,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp4c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine L4,  Engine Size 2.4L/148",Engine Family Mopar 4-cylinder,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 4 Pack,Consumer Audience,"NGK,G-Power Platinum,CHRYSLER,PT CRUISER,DREAM CRUISER,2005,2005,L4,2.4L/148, 4-cylinder,",37.29
autopart,LZTR5AGP/3381&-13,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (4 Pack) for CHRYSLER PT CRUISER GT 2003-2007 2.4L/148,NGK,DZNGK-22099,automotive-ignition-products,,24.86,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp4c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine L4,  Engine Size 2.4L/148",Engine Family Mopar 4-cylinder,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 4 Pack,Consumer Audience,"NGK,G-Power Platinum,CHRYSLER,PT CRUISER,GT,2003,2007,L4,2.4L/148, 4-cylinder,",37.29
autopart,LZTR5AGP/3381&-14,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (4 Pack) for CHRYSLER PT CRUISER LIMITED 2001-2009 2.4L/148,NGK,DZNGK-22100,automotive-ignition-products,,24.86,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp4c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine L4,  Engine Size 2.4L/148",Engine Family Mopar 4-cylinder,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 4 Pack,Consumer Audience,"NGK,G-Power Platinum,CHRYSLER,PT CRUISER,LIMITED,2001,2009,L4,2.4L/148, 4-cylinder,",37.29
autopart,LZTR5AGP/3381&-15,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (4 Pack) for CHRYSLER PT CRUISER LX 2008-2009 2.4L/148,NGK,DZNGK-22101,automotive-ignition-products,,24.86,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp4c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine L4,  Engine Size 2.4L/148",Engine Family Mopar 4-cylinder,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 4 Pack,Consumer Audience,"NGK,G-Power Platinum,CHRYSLER,PT CRUISER,LX,2008,2009,L4,2.4L/148, 4-cylinder,",37.29
autopart,LZTR5AGP/3381&-16,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (4 Pack) for CHRYSLER PT CRUISER STREET CRUISER 2005-2006 2.4L/148,NGK,DZNGK-22102,automotive-ignition-products,,24.86,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp4c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine L4,  Engine Size 2.4L/148",Engine Family Mopar 4-cylinder,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 4 Pack,Consumer Audience,"NGK,G-Power Platinum,CHRYSLER,PT CRUISER,STREET CRUISER,2005,2006,L4,2.4L/148, 4-cylinder,",37.29
autopart,LZTR5AGP/3381&-17,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (4 Pack) for CHRYSLER PT CRUISER TOURING 2001-2009 2.4L/148,NGK,DZNGK-22103,automotive-ignition-products,,24.86,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp4c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine L4,  Engine Size 2.4L/148",Engine Family Mopar 4-cylinder,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 4 Pack,Consumer Audience,"NGK,G-Power Platinum,CHRYSLER,PT CRUISER,TOURING,2001,2009,L4,2.4L/148, 4-cylinder,",37.29
autopart,LZTR5AGP/3381&-18,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for CHRYSLER SEBRING BASE 2004-2004 2.7L/167,NGK,DZNGK-22104,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 2.7L/167",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,CHRYSLER,SEBRING,BASE,2004,2004,V6,2.7L/167, V6,",45.75
autopart,LZTR5AGP/3381&-19,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (4 Pack) for CHRYSLER SEBRING BASE 2004-2006 2.4L/148,NGK,DZNGK-22105,automotive-ignition-products,,24.86,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp4c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine L4,  Engine Size 2.4L/148",Engine Family Mopar 4-cylinder,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 4 Pack,Consumer Audience,"NGK,G-Power Platinum,CHRYSLER,SEBRING,BASE,2004,2006,L4,2.4L/148, 4-cylinder,",37.29
autopart,LZTR5AGP/3381&-20,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for CHRYSLER SEBRING BASE 2007-2007 2.7L/167,NGK,DZNGK-22106,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 2.7L/167",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,CHRYSLER,SEBRING,BASE,2007,2007,V6,2.7L/167, V6,",45.75
autopart,LZTR5AGP/3381&-21,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for CHRYSLER SEBRING GTC 2002-2006 2.7L/167,NGK,DZNGK-22107,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 2.7L/167",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,CHRYSLER,SEBRING,GTC,2002,2006,V6,2.7L/167, V6,",45.75
autopart,LZTR5AGP/3381&-22,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for CHRYSLER SEBRING LIMITED 2002-2006 2.7L/167,NGK,DZNGK-22108,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 2.7L/167",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,CHRYSLER,SEBRING,LIMITED,2002,2006,V6,2.7L/167, V6,",45.75
autopart,LZTR5AGP/3381&-23,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for CHRYSLER SEBRING LX 2001-2003 2.7L/167,NGK,DZNGK-22109,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 2.7L/167",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,CHRYSLER,SEBRING,LX,2001,2003,V6,2.7L/167, V6,",45.75
autopart,LZTR5AGP/3381&-24,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (4 Pack) for CHRYSLER SEBRING LX 2001-2004 2.4L/148,NGK,DZNGK-22110,automotive-ignition-products,,24.86,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp4c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine L4,  Engine Size 2.4L/148",Engine Family Mopar 4-cylinder,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 4 Pack,Consumer Audience,"NGK,G-Power Platinum,CHRYSLER,SEBRING,LX,2001,2004,L4,2.4L/148, 4-cylinder,",37.29
autopart,LZTR5AGP/3381&-25,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for CHRYSLER SEBRING LX 2009-2010 2.7L/167,NGK,DZNGK-22111,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 2.7L/167",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,CHRYSLER,SEBRING,LX,2009,2010,V6,2.7L/167, V6,",45.75
autopart,LZTR5AGP/3381&-26,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for CHRYSLER SEBRING LXI 2001-2003 2.7L/167,NGK,DZNGK-22112,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 2.7L/167",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,CHRYSLER,SEBRING,LXI,2001,2003,V6,2.7L/167, V6,",45.75
autopart,LZTR5AGP/3381&-27,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for CHRYSLER SEBRING LXI LIMITED 2001-2001 2.7L/167,NGK,DZNGK-22113,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 2.7L/167",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,CHRYSLER,SEBRING,LXI LIMITED,2001,2001,V6,2.7L/167, V6,",45.75
autopart,LZTR5AGP/3381&-28,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (4 Pack) for CHRYSLER SEBRING LX PLUS 2002-2002 2.4L/148,NGK,DZNGK-22114,automotive-ignition-products,,24.86,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp4c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine L4,  Engine Size 2.4L/148",Engine Family Mopar 4-cylinder,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 4 Pack,Consumer Audience,"NGK,G-Power Platinum,CHRYSLER,SEBRING,LX PLUS,2002,2002,L4,2.4L/148, 4-cylinder,",37.29
